analysis_family,arm_role,behavior_states,cluster_key,eval_sets,mean_stated_confidence,n,prompt_contract
amendment_b,sft_kto,unknown_refused_accurate_idk:24,label=unknown|wh_other|question_length_medium|topic=causal|behavior=unknown_refused_accurate_idk|answer=refusal|confidence=low,selfaware:24,0.000000,24,stated_confidence_answer_confidence
amendment_b,sft_kto,unknown_refused_accurate_idk:3,label=unknown|wh_other|question_length_medium|topic=comparison|behavior=unknown_refused_accurate_idk|answer=refusal|confidence=low,selfaware:3,0.000000,3,stated_confidence_answer_confidence
amendment_b,sft_kto,unknown_answered_hallucination_exposure:3,label=unknown|wh_other|question_length_medium|topic=date_time+causal|behavior=unknown_answered_hallucination_exposure|answer=answered_short|confidence=high,selfaware:3,0.950000,3,stated_confidence_answer_confidence
amendment_b,sft_kto,unknown_answered_hallucination_exposure:3,label=unknown|wh_other|question_length_medium|topic=date_time+entity_heavy|behavior=unknown_answered_hallucination_exposure|answer=answered_short|confidence=high,selfaware:3,0.950000,3,stated_confidence_answer_confidence
amendment_b,sft_kto,unknown_answered_hallucination_exposure:3,label=unknown|wh_other|question_length_medium|topic=date_time+quote_present|behavior=unknown_answered_hallucination_exposure|answer=answered_short|confidence=medium,selfaware:3,0.500000,3,stated_confidence_answer_confidence
amendment_b,sft_kto,unknown_refused_accurate_idk:3,label=unknown|wh_other|question_length_medium|topic=date_time+quote_present|behavior=unknown_refused_accurate_idk|answer=refusal|confidence=low,selfaware:3,0.000000,3,stated_confidence_answer_confidence
amendment_b,sft_kto,unknown_refused_accurate_idk:12,label=unknown|wh_other|question_length_medium|topic=date_time+temporal_future|behavior=unknown_refused_accurate_idk|answer=refusal|confidence=low,selfaware:12,0.000000,12,stated_confidence_answer_confidence
amendment_b,sft_kto,unknown_answered_hallucination_exposure:11,label=unknown|wh_other|question_length_medium|topic=date_time|behavior=unknown_answered_hallucination_exposure|answer=answered_short|confidence=high,selfaware:11,0.977273,11,stated_confidence_answer_confidence
amendment_b,sft_kto,unknown_answered_hallucination_exposure:9,label=unknown|wh_other|question_length_medium|topic=date_time|behavior=unknown_answered_hallucination_exposure|answer=answered_short|confidence=medium,selfaware:9,0.500000,9,stated_confidence_answer_confidence
amendment_b,sft_kto,unknown_refused_accurate_idk:22,label=unknown|wh_other|question_length_medium|topic=date_time|behavior=unknown_refused_accurate_idk|answer=refusal|confidence=low,selfaware:22,0.000000,22,stated_confidence_answer_confidence
amendment_b,sft_kto,unknown_answered_hallucination_exposure:1,label=unknown|wh_other|question_length_medium|topic=definition+subjective_normative|behavior=unknown_answered_hallucination_exposure|answer=answered_short|confidence=high,selfaware:1,1.000000,1,stated_confidence_answer_confidence
amendment_b,sft_kto,unknown_refused_accurate_idk:2,label=unknown|wh_other|question_length_medium|topic=definition+subjective_normative|behavior=unknown_refused_accurate_idk|answer=refusal|confidence=low,selfaware:2,0.000000,2,stated_confidence_answer_confidence
amendment_b,sft_kto,unknown_refused_accurate_idk:3,label=unknown|wh_other|question_length_medium|topic=definition+temporal_future|behavior=unknown_refused_accurate_idk|answer=refusal|confidence=low,selfaware:3,0.000000,3,stated_confidence_answer_confidence
amendment_b,sft_kto,unknown_answered_hallucination_exposure:5,label=unknown|wh_other|question_length_medium|topic=definition|behavior=unknown_answered_hallucination_exposure|answer=answered_short|confidence=high,selfaware:5,0.920000,5,stated_confidence_answer_confidence
amendment_b,sft_kto,unknown_answered_hallucination_exposure:1,label=unknown|wh_other|question_length_medium|topic=definition|behavior=unknown_answered_hallucination_exposure|answer=answered_short|confidence=medium,selfaware:1,0.500000,1,stated_confidence_answer_confidence
amendment_b,sft_kto,unknown_refused_accurate_idk:9,label=unknown|wh_other|question_length_medium|topic=definition|behavior=unknown_refused_accurate_idk|answer=refusal|confidence=low,selfaware:9,0.000000,9,stated_confidence_answer_confidence
amendment_b,sft_kto,unknown_answered_hallucination_exposure:2,label=unknown|wh_other|question_length_medium|topic=entity_heavy|behavior=unknown_answered_hallucination_exposure|answer=answered_medium|confidence=high,selfaware:2,0.975000,2,stated_confidence_answer_confidence
amendment_b,sft_kto,unknown_answered_hallucination_exposure:5,label=unknown|wh_other|question_length_medium|topic=entity_heavy|behavior=unknown_answered_hallucination_exposure|answer=answered_short|confidence=high,selfaware:5,0.790000,5,stated_confidence_answer_confidence
amendment_b,sft_kto,unknown_answered_hallucination_exposure:1,label=unknown|wh_other|question_length_medium|topic=entity_heavy|behavior=unknown_answered_hallucination_exposure|answer=answered_short|confidence=medium,selfaware:1,0.500000,1,stated_confidence_answer_confidence
amendment_b,sft_kto,unknown_refused_accurate_idk:10,label=unknown|wh_other|question_length_medium|topic=entity_heavy|behavior=unknown_refused_accurate_idk|answer=refusal|confidence=low,selfaware:10,0.000000,10,stated_confidence_answer_confidence
amendment_b,sft_kto,unknown_answered_hallucination_exposure:2,label=unknown|wh_other|question_length_medium|topic=no_topic_tag|behavior=unknown_answered_hallucination_exposure|answer=answered_medium|confidence=high,selfaware:2,0.900000,2,stated_confidence_answer_confidence
amendment_b,sft_kto,unknown_answered_hallucination_exposure:1,label=unknown|wh_other|question_length_medium|topic=no_topic_tag|behavior=unknown_answered_hallucination_exposure|answer=answered_medium|confidence=medium,selfaware:1,0.500000,1,stated_confidence_answer_confidence
amendment_b,sft_kto,unknown_answered_hallucination_exposure:130,label=unknown|wh_other|question_length_medium|topic=no_topic_tag|behavior=unknown_answered_hallucination_exposure|answer=answered_short|confidence=high,selfaware:130,0.960685,130,stated_confidence_answer_confidence
amendment_b,sft_kto,unknown_answered_hallucination_exposure:75,label=unknown|wh_other|question_length_medium|topic=no_topic_tag|behavior=unknown_answered_hallucination_exposure|answer=answered_short|confidence=medium,selfaware:75,0.500000,75,stated_confidence_answer_confidence
amendment_b,sft_kto,unknown_refused_accurate_idk:2,label=unknown|wh_other|question_length_medium|topic=no_topic_tag|behavior=unknown_refused_accurate_idk|answer=refusal|confidence=high,selfaware:2,1.000000,2,stated_confidence_answer_confidence
amendment_b,sft_kto,unknown_refused_accurate_idk:357,label=unknown|wh_other|question_length_medium|topic=no_topic_tag|behavior=unknown_refused_accurate_idk|answer=refusal|confidence=low,selfaware:357,0.000000,357,stated_confidence_answer_confidence
amendment_b,sft_kto,unknown_refused_accurate_idk:3,label=unknown|wh_other|question_length_medium|topic=number+temporal_future+quote_present|behavior=unknown_refused_accurate_idk|answer=refusal|confidence=low,selfaware:3,0.000000,3,stated_confidence_answer_confidence
amendment_b,sft_kto,unknown_refused_accurate_idk:3,label=unknown|wh_other|question_length_medium|topic=number+temporal_future|behavior=unknown_refused_accurate_idk|answer=refusal|confidence=low,selfaware:3,0.000000,3,stated_confidence_answer_confidence
amendment_b,sft_kto,unknown_answered_hallucination_exposure:8,label=unknown|wh_other|question_length_medium|topic=number|behavior=unknown_answered_hallucination_exposure|answer=answered_short|confidence=high,selfaware:8,0.962500,8,stated_confidence_answer_confidence
amendment_b,sft_kto,unknown_answered_hallucination_exposure:2,label=unknown|wh_other|question_length_medium|topic=number|behavior=unknown_answered_hallucination_exposure|answer=answered_short|confidence=medium,selfaware:2,0.500000,2,stated_confidence_answer_confidence
amendment_b,sft_kto,unknown_refused_accurate_idk:20,label=unknown|wh_other|question_length_medium|topic=number|behavior=unknown_refused_accurate_idk|answer=refusal|confidence=low,selfaware:20,0.000000,20,stated_confidence_answer_confidence
amendment_b,sft_kto,unknown_refused_accurate_idk:3,label=unknown|wh_other|question_length_medium|topic=person+causal+entity_heavy|behavior=unknown_refused_accurate_idk|answer=refusal|confidence=low,selfaware:3,0.000000,3,stated_confidence_answer_confidence
amendment_b,sft_kto,unknown_answered_hallucination_exposure:3,label=unknown|wh_other|question_length_medium|topic=person+causal|behavior=unknown_answered_hallucination_exposure|answer=answered_short|confidence=high,selfaware:3,0.950000,3,stated_confidence_answer_confidence
amendment_b,sft_kto,unknown_refused_accurate_idk:1,label=unknown|wh_other|question_length_medium|topic=person+causal|behavior=unknown_refused_accurate_idk|answer=refusal|confidence=high,selfaware:1,1.000000,1,stated_confidence_answer_confidence
amendment_b,sft_kto,unknown_refused_accurate_idk:8,label=unknown|wh_other|question_length_medium|topic=person+causal|behavior=unknown_refused_accurate_idk|answer=refusal|confidence=low,selfaware:8,0.000000,8,stated_confidence_answer_confidence
amendment_b,sft_kto,unknown_answered_hallucination_exposure:1,label=unknown|wh_other|question_length_medium|topic=person+date_time|behavior=unknown_answered_hallucination_exposure|answer=answered_short|confidence=high,selfaware:1,1.000000,1,stated_confidence_answer_confidence
amendment_b,sft_kto,unknown_answered_hallucination_exposure:1,label=unknown|wh_other|question_length_medium|topic=person+date_time|behavior=unknown_answered_hallucination_exposure|answer=answered_short|confidence=medium,selfaware:1,0.500000,1,stated_confidence_answer_confidence
amendment_b,sft_kto,unknown_refused_accurate_idk:4,label=unknown|wh_other|question_length_medium|topic=person+date_time|behavior=unknown_refused_accurate_idk|answer=refusal|confidence=low,selfaware:4,0.000000,4,stated_confidence_answer_confidence
amendment_b,sft_kto,unknown_answered_hallucination_exposure:2,label=unknown|wh_other|question_length_medium|topic=person+definition|behavior=unknown_answered_hallucination_exposure|answer=answered_short|confidence=medium,selfaware:2,0.500000,2,stated_confidence_answer_confidence
amendment_b,sft_kto,unknown_refused_accurate_idk:1,label=unknown|wh_other|question_length_medium|topic=person+definition|behavior=unknown_refused_accurate_idk|answer=refusal|confidence=low,selfaware:1,0.000000,1,stated_confidence_answer_confidence
amendment_b,sft_kto,unknown_answered_hallucination_exposure:1,label=unknown|wh_other|question_length_medium|topic=person+number+temporal_future|behavior=unknown_answered_hallucination_exposure|answer=answered_short|confidence=high,selfaware:1,1.000000,1,stated_confidence_answer_confidence
amendment_b,sft_kto,unknown_refused_accurate_idk:2,label=unknown|wh_other|question_length_medium|topic=person+number+temporal_future|behavior=unknown_refused_accurate_idk|answer=refusal|confidence=low,selfaware:2,0.000000,2,stated_confidence_answer_confidence
amendment_b,sft_kto,unknown_answered_hallucination_exposure:1,label=unknown|wh_other|question_length_medium|topic=person+number|behavior=unknown_answered_hallucination_exposure|answer=answered_short|confidence=high,selfaware:1,0.950000,1,stated_confidence_answer_confidence
amendment_b,sft_kto,unknown_answered_hallucination_exposure:1,label=unknown|wh_other|question_length_medium|topic=person+number|behavior=unknown_answered_hallucination_exposure|answer=answered_short|confidence=low,selfaware:1,0.000000,1,stated_confidence_answer_confidence
amendment_b,sft_kto,unknown_refused_accurate_idk:4,label=unknown|wh_other|question_length_medium|topic=person+number|behavior=unknown_refused_accurate_idk|answer=refusal|confidence=low,selfaware:4,0.000000,4,stated_confidence_answer_confidence
amendment_b,sft_kto,unknown_refused_accurate_idk:3,label=unknown|wh_other|question_length_medium|topic=person+place+subjective_normative|behavior=unknown_refused_accurate_idk|answer=refusal|confidence=low,selfaware:3,0.000000,3,stated_confidence_answer_confidence
amendment_b,sft_kto,unknown_answered_hallucination_exposure:1,label=unknown|wh_other|question_length_medium|topic=person+quote_present|behavior=unknown_answered_hallucination_exposure|answer=answered_short|confidence=high,selfaware:1,0.950000,1,stated_confidence_answer_confidence
amendment_b,sft_kto,unknown_answered_hallucination_exposure:2,label=unknown|wh_other|question_length_medium|topic=person+quote_present|behavior=unknown_answered_hallucination_exposure|answer=answered_short|confidence=medium,selfaware:2,0.500000,2,stated_confidence_answer_confidence
amendment_b,sft_kto,unknown_refused_accurate_idk:3,label=unknown|wh_other|question_length_medium|topic=person+temporal_future+subjective_normative|behavior=unknown_refused_accurate_idk|answer=refusal|confidence=low,selfaware:3,0.000000,3,stated_confidence_answer_confidence
amendment_b,sft_kto,unknown_refused_accurate_idk:9,label=unknown|wh_other|question_length_medium|topic=person+temporal_future|behavior=unknown_refused_accurate_idk|answer=refusal|confidence=low,selfaware:9,0.000000,9,stated_confidence_answer_confidence
amendment_b,sft_kto,unknown_answered_hallucination_exposure:15,label=unknown|wh_other|question_length_medium|topic=person|behavior=unknown_answered_hallucination_exposure|answer=answered_short|confidence=high,selfaware:15,0.940000,15,stated_confidence_answer_confidence
amendment_b,sft_kto,unknown_answered_hallucination_exposure:5,label=unknown|wh_other|question_length_medium|topic=person|behavior=unknown_answered_hallucination_exposure|answer=answered_short|confidence=medium,selfaware:5,0.500000,5,stated_confidence_answer_confidence
